Id,Date,Time,CO2_(dinning-room),CO2_room,Relative_humidity_(dinning-room),Relative_humidity_room,Lighting_(dinning-room),Lighting_room,Meteo_Rain,Meteo_Sun_dusk,Meteo_Wind,Meteo_Sun_light_in_west_facade,Meteo_Sun_light_in_east_facade,Meteo_Sun_light_in_south_facade,Meteo_Sun_irradiance,Outdoor_relative_humidity_Sensor,Day_of_the_week,Indoor_temperature_room
887,22/03/2012,17:30,222.581,230.059,46.584,49.344,20.986,22.4067,0.0,615.552,1.79133,19902.5,3204.1,3627.01,62.112,52.9227,4.0,18.1033
888,22/03/2012,17:45,220.0,224.565,47.5733,50.3173,21.0193,21.3093,0.0,614.272,1.608,2351.1,1913.86,1705.98,22.74,54.8853,4.0,18.07
889,22/03/2012,18:00,216.928,220.768,48.4133,50.672,15.8313,21.8667,0.0,613.803,1.11933,1662.98,1068.03,939.008,12.2233,55.9013,4.0,18.0047
890,22/03/2012,18:15,215.723,218.016,49.136,51.224,11.6053,17.3027,0.0,613.76,0.929333,293.888,0.0,0.0,1.92533,56.8613,4.0,17.93
891,22/03/2012,18:30,214.965,215.669,49.8427,51.8133,11.6867,13.5413,0.0,309.501,1.10333,0.0,0.0,0.0,-3.512,57.952,4.0,17.864
892,22/03/2012,18:45,213.323,215.851,50.488,52.2213,11.622,13.98,0.0,14.0473,0.889333,0.0,0.0,0.0,-3.38133,58.6133,4.0,17.7987
893,22/03/2012,19:00,213.419,215.125,51.1067,52.6827,11.524,13.7853,0.0,1.002,0.362,0.0,0.0,0.0,-3.44667,59.6907,4.0,17.7333
894,22/03/2012,19:15,214.059,214.432,51.5627,52.9947,11.866,13.428,0.0,0.65,0.228667,0.0,0.0,0.0,-3.44667,60.1413,4.0,17.6333
895,22/03/2012,19:30,213.333,214.443,51.8613,53.2107,11.28,13.2653,0.0,0.65,0.454,0.0,0.0,0.0,-3.57733,60.584,4.0,17.5767
896,22/03/2012,19:45,213.323,214.432,52.0667,53.456,11.7033,12.8587,0.0,0.694,0.52,0.0,0.0,0.0,-3.64267,61.2827,4.0,17.508
897,22/03/2012,20:00,213.728,214.4,52.1147,53.7013,11.524,12.8907,0.0,0.65,0.778667,0.0,0.0,0.0,-3.44667,61.0187,4.0,17.43
898,22/03/2012,20:15,213.611,215.147,51.76,53.7493,11.524,13.672,0.0,0.65,0.378667,0.0,0.0,0.0,-3.316,59.744,4.0,17.3593
899,22/03/2012,20:30,214.496,217.312,51.5253,53.6533,11.6867,13.184,0.0,0.65,0.430667,0.0,0.0,0.0,-3.44667,59.4507,4.0,17.24
900,22/03/2012,20:45,215.072,220.192,51.1467,53.5067,11.622,13.184,0.0,0.65,0.612,0.0,0.0,0.0,-3.512,59.08,4.0,17.1727
901,22/03/2012,21:00,215.915,221.152,50.8373,53.3067,11.4427,12.1913,0.0,0.65,0.518,0.0,0.0,0.0,-3.316,58.632,4.0,17.0833
902,22/03/2012,21:15,215.36,220.608,50.4373,53.1227,11.7847,13.9633,0.0,0.65,0.122,0.0,0.0,0.0,-3.316,58.0107,4.0,16.9953
903,22/03/2012,21:30,215.605,218.56,50.1707,52.9573,11.3447,14.192,0.0,0.65,0.148,0.0,0.0,0.0,-3.18533,57.9173,4.0,16.916
904,22/03/2012,21:45,215.787,218.219,49.8213,52.8053,11.7847,13.232,0.0,0.65,0.516667,0.0,0.0,0.0,-3.316,57.8587,4.0,16.8107
905,22/03/2012,22:00,215.68,217.792,49.4373,52.688,11.6053,11.9473,0.0,0.65,0.866667,0.0,0.0,0.0,-3.38133,57.688,4.0,16.7087
906,22/03/2012,22:15,216.341,217.099,49.224,52.5093,11.6867,12.598,0.0,0.65,0.866667,0.0,0.0,0.0,-3.316,57.7973,4.0,16.61
907,22/03/2012,22:30,216.907,217.451,49.296,52.3253,11.524,14.8413,0.0,0.65,0.368667,0.0,0.0,0.0,-3.25067,58.6347,4.0,16.4973
908,22/03/2012,22:45,215.872,217.653,49.3867,52.3413,11.866,13.5907,0.0,0.65,0.170667,0.0,0.0,0.0,-3.38133,59.5467,4.0,16.3847
909,22/03/2012,23:00,216.267,216.789,49.6693,52.3627,11.67,13.5907,0.0,0.65,0.142,0.0,0.0,0.0,-2.964,60.3253,4.0,16.2967
910,22/03/2012,23:15,216.523,218.379,49.912,52.4373,11.866,13.7693,0.0,0.65,0.096,0.0,0.0,0.0,-3.18533,60.7547,4.0,16.1993
911,22/03/2012,23:30,215.563,217.845,50.032,52.552,11.5407,13.428,0.0,0.65,0.248667,0.0,0.0,0.0,-3.25067,61.3707,4.0,16.1033
912,22/03/2012,23:45,215.552,216.981,50.112,52.6773,11.6053,13.688,0.0,0.65,0.275333,0.0,0.0,0.0,-3.316,62.3227,4.0,16.0087
913,23/03/2012,00:00,215.477,217.461,49.9467,52.7467,11.4427,14.0453,0.0,0.65,0.287333,0.0,0.0,0.0,-3.18533,62.72,4.06667,15.9047
914,23/03/2012,00:15,215.499,217.664,49.8187,52.8133,11.6053,14.3213,0.0,0.65,0.334,0.0,0.0,0.0,-3.316,63.0827,5.0,15.8173
915,23/03/2012,00:30,215.125,216.331,50.048,52.8933,11.6867,14.76,0.0,0.65,0.08,0.0,0.0,0.0,-3.25067,62.6267,5.0,15.714
916,23/03/2012,00:45,215.157,215.957,49.8133,52.8587,11.622,15.2307,0.0,0.65,0.245333,0.0,0.0,0.0,-3.10733,62.6187,5.0,15.6087
917,23/03/2012,01:00,214.955,215.136,49.4587,52.816,11.6867,12.1913,0.0,0.65,0.419333,0.0,0.0,0.0,-3.12,62.6853,5.0,15.5033
918,23/03/2012,01:15,213.941,213.323,49.3707,52.7573,11.6867,13.184,0.0,0.65,0.3,0.0,0.0,0.0,-3.18533,62.352,5.0,15.4067
919,23/03/2012,01:30,213.387,214.347,49.704,52.7253,11.524,13.428,0.0,0.65,0.0546667,0.0,0.0,0.0,-3.18533,62.0053,5.0,15.2833
920,23/03/2012,01:45,213.237,214.293,49.472,52.7307,11.6053,13.428,0.0,0.65,0.0933333,0.0,0.0,0.0,-3.18533,61.96,5.0,15.1773
921,23/03/2012,02:00,212.192,213.664,49.4373,52.688,11.6053,13.2653,0.0,0.65,0.0,0.0,0.0,0.0,-3.17267,61.936,5.0,15.0713
922,23/03/2012,02:15,211.189,213.557,49.2853,52.6773,11.524,13.2653,0.0,0.65,0.104,0.0,0.0,0.0,-3.25067,61.904,5.0,14.9933
923,23/03/2012,02:30,212.075,213.269,49.3333,52.68,11.524,13.8013,0.0,0.65,0.0493333,0.0,0.0,0.0,-3.10733,62.032,5.0,14.9233
924,23/03/2012,02:45,210.827,212.107,49.2267,52.64,11.7033,12.8093,0.0,0.65,0.0,0.0,0.0,0.0,-3.18533,62.0613,5.0,14.8233
925,23/03/2012,03:00,210.112,211.808,49.2133,52.576,11.6053,13.428,0.0,0.65,0.0,0.0,0.0,0.0,-3.25067,62.1653,5.0,14.7227
926,23/03/2012,03:15,210.528,212.405,49.3093,52.6373,11.6867,13.5093,0.0,0.65,0.0,0.0,0.0,0.0,-3.18533,62.4693,5.0,14.6273
927,23/03/2012,03:30,210.571,212.288,49.3067,52.672,11.426,14.6627,0.0,0.65,0.0773333,0.0,0.0,0.0,-3.12,62.4773,5.0,14.5613
928,23/03/2012,03:45,210.165,211.051,49.0507,52.6507,11.524,12.874,0.0,0.65,0.273333,0.0,0.0,0.0,-3.12,62.7467,5.0,14.4613
929,23/03/2012,04:00,210.741,210.624,48.5387,52.4773,11.7033,13.5093,0.0,0.65,0.474,0.0,0.0,0.0,-3.12,63.3573,5.0,14.3693
930,23/03/2012,04:15,209.632,210.251,48.6507,52.432,11.6867,13.3467,0.0,0.65,0.632,0.0,0.0,0.0,-3.18533,63.272,5.0,14.2567
931,23/03/2012,04:30,209.504,210.08,49.0533,52.5013,11.6053,13.2973,0.0,0.65,0.118667,0.0,0.0,0.0,-3.10733,62.8827,5.0,14.1593
932,23/03/2012,04:45,209.632,210.048,48.8347,52.512,11.622,13.2813,0.0,0.65,0.29,0.0,0.0,0.0,-2.964,63.5653,5.0,14.0793
933,23/03/2012,05:00,208.96,210.677,48.864,52.5173,11.6053,13.7693,0.0,0.65,0.246667,0.0,0.0,0.0,-3.17267,63.6187,5.0,13.9633
934,23/03/2012,05:15,208.683,209.856,48.5147,52.456,11.5887,13.2487,0.0,0.65,0.585333,0.0,0.0,0.0,-3.042,63.832,5.0,13.8867
935,23/03/2012,05:30,209.216,210.432,48.9707,52.528,11.622,13.688,0.0,1.75,0.246,0.0,0.0,0.0,-3.12,63.896,5.0,13.778
936,23/03/2012,05:45,208.661,210.389,49.1013,52.616,11.6053,13.086,0.0,38.8153,0.194,0.0,0.0,0.0,-3.12,63.6347,5.0,13.6727
937,23/03/2012,06:00,208.533,210.176,49.0667,52.6373,11.622,13.46,0.0,415.125,0.072,0.0,0.0,0.0,-2.67733,63.9547,5.0,13.5933
938,23/03/2012,06:15,208.597,209.76,49.2187,52.6693,11.524,18.54,0.0,611.456,0.0726667,0.0,1182.72,236.544,3.90333,63.9333,5.0,13.5067
939,23/03/2012,06:30,209.045,209.152,48.5013,52.4693,19.946,23.584,0.0,612.309,0.659333,4085.76,21963.8,4967.42,31.5687,64.6213,5.0,13.444
940,23/03/2012,06:45,208.555,210.592,49.456,52.6853,21.3907,23.8627,0.0,613.888,0.284667,7598.08,44078.4,11746.0,73.056,64.3973,5.0,13.38
941,23/03/2012,07:00,208.853,210.464,49.4853,52.6347,21.0507,23.1613,0.0,615.637,0.0386667,10027.3,55645.5,19127.0,122.208,64.1813,5.0,13.3187
942,23/03/2012,07:15,209.429,210.709,49.744,52.6213,20.9047,23.2253,0.0,616.853,0.0,11545.3,63701.0,27516.9,183.92,63.848,5.0,13.304
943,23/03/2012,07:30,209.547,210.816,49.8693,52.552,21.1653,26.9813,0.0,617.707,0.0833333,11315.5,62200.5,31568.6,209.947,63.0,5.0,13.31
944,23/03/2012,07:45,209.707,210.805,49.9333,52.3893,21.1647,33.3573,0.0,618.091,0.036,12455.6,66767.5,39150.9,259.776,61.9093,5.0,13.3093
945,23/03/2012,08:00,209.877,210.485,49.9493,52.2667,21.3107,44.5333,0.0,619.285,0.0,13452.6,68769.1,45629.4,299.477,61.1627,5.0,13.3473
946,23/03/2012,08:15,209.973,210.485,49.8,51.9787,27.952,53.2667,0.0,620.352,0.0,15307.4,74014.7,55844.9,365.461,60.7573,5.0,13.4087
947,23/03/2012,08:30,210.08,211.477,49.7733,51.408,35.956,80.9253,0.0,621.504,0.0,17444.9,78361.9,65912.8,444.267,60.5893,5.0,13.5307
948,23/03/2012,08:45,211.68,211.445,49.6667,50.92,27.77,67.2667,0.0,621.205,0.0646667,12026.5,50390.4,46237.0,339.275,60.5333,5.0,13.6907
949,23/03/2012,09:00,211.701,211.595,49.6747,50.7467,31.6453,79.1067,0.0,620.267,0.036,12362.4,56597.2,52345.5,377.483,60.6027,5.0,13.7927
950,23/03/2012,09:15,211.829,212.245,49.2453,50.48,51.736,113.349,0.0,622.101,0.0413333,16419.5,83877.9,82780.2,571.392,60.688,5.0,13.9793
951,23/03/2012,09:30,211.968,212.405,48.7387,50.1333,51.56,134.928,0.0,622.869,0.395333,14613.2,79866.5,86944.4,598.677,60.9813,5.0,14.2473
952,23/03/2012,09:45,212.608,212.128,48.184,49.8987,51.8987,142.843,0.0,623.04,0.461333,13387.8,75085.1,91772.2,635.883,60.7813,5.0,14.5053
953,23/03/2012,10:00,212.245,211.723,47.8213,49.816,59.8187,142.784,0.0,623.168,0.948667,12520.1,67089.7,94426.5,664.661,60.792,5.0,14.7853
954,23/03/2012,10:15,212.395,211.787,47.88,49.9147,78.6853,140.672,0.0,623.168,0.822667,11429.9,57363.1,94639.4,693.077,60.5093,5.0,15.078
955,23/03/2012,10:30,214.347,214.208,47.8827,49.9707,81.664,140.805,0.0,623.552,1.13067,11014.5,47185.9,95311.2,724.949,59.712,5.0,15.416
956,23/03/2012,10:45,217.237,217.675,47.96,50.0213,81.9227,140.432,0.0,622.827,1.61533,10577.2,35467.3,95005.4,746.624,58.9787,5.0,15.7553
957,23/03/2012,11:00,217.611,219.072,47.68,50.056,81.824,140.619,0.0,622.272,1.43133,10006.5,25710.6,94786.9,755.584,58.512,5.0,16.056
958,23/03/2012,11:15,218.933,218.336,47.6693,50.1467,81.8213,142.256,0.0,622.4,2.05133,9870.34,19701.8,95354.9,791.637,58.24,5.0,16.352
959,23/03/2012,11:30,219.723,218.059,47.6853,50.152,81.4027,142.784,0.0,622.528,1.76333,9999.36,16319.1,95376.7,809.685,57.7467,5.0,16.6627
960,23/03/2012,11:45,220.469,217.045,47.76,50.2293,84.2493,134.715,0.0,621.973,2.354,10442.1,13968.0,88511.8,792.256,57.2613,5.0,16.9353
961,23/03/2012,12:00,221.28,216.331,47.8827,50.2773,89.1147,134.928,0.0,621.205,1.97133,11316.9,12154.2,90843.8,781.845,56.9227,5.0,17.2307
962,23/03/2012,12:15,221.333,216.832,47.8933,50.2667,85.168,142.864,0.0,621.803,2.17467,15172.9,10756.8,95202.0,825.6,56.624,5.0,17.4973
963,23/03/2012,12:30,221.472,216.768,47.9653,50.392,81.264,142.699,0.0,621.547,2.56867,21505.4,10857.1,94519.3,821.717,56.5307,5.0,17.746
964,23/03/2012,12:45,220.907,216.544,48.0907,50.4187,81.4827,116.907,0.0,620.565,2.64333,30068.7,10979.0,85579.1,783.317,56.5893,5.0,17.994
965,23/03/2012,13:00,221.472,214.656,48.2693,50.7227,65.432,107.248,0.0,620.053,2.81,33423.4,11890.0,72370.9,683.136,57.088,5.0,18.1853
966,23/03/2012,13:15,221.397,214.507,48.5173,50.968,70.7307,107.067,0.0,619.84,2.17667,44008.8,11759.6,76622.5,709.739,57.2533,5.0,18.3693
967,23/03/2012,13:30,220.683,214.539,48.6827,51.1707,75.4027,111.333,0.0,619.925,2.86467,62113.1,12461.4,81750.7,767.125,57.4533,5.0,18.554
968,23/03/2012,13:45,220.576,213.589,48.816,51.3973,77.0987,110.368,0.0,619.84,2.70067,72837.8,12799.3,77862.2,757.547,57.208,5.0,18.7393
969,23/03/2012,14:00,220.501,213.376,49.0773,51.5947,51.9387,78.96,0.0,619.413,2.53467,63856.6,12118.4,60166.1,600.469,56.7973,5.0,18.8747
970,23/03/2012,14:15,219.648,213.493,49.4453,51.8373,59.0693,87.1253,0.0,619.2,2.76267,81657.9,14333.3,67979.9,697.301,56.6693,5.0,18.9827
971,23/03/2012,14:30,219.413,212.373,49.752,51.9973,50.5387,83.376,0.0,619.2,2.27467,77286.1,14512.1,56901.6,632.64,57.08,5.0,19.1233
972,23/03/2012,14:45,218.944,212.107,50.0293,52.1307,50.376,79.272,0.0,619.2,2.584,83296.3,15014.6,54659.8,630.016,56.936,5.0,19.2533
973,23/03/2012,15:00,219.445,211.221,50.3067,52.3333,43.8,52.0427,0.0,619.115,2.64067,81748.0,13473.1,46598.8,579.605,56.848,5.0,19.3327
974,23/03/2012,15:15,217.664,210.528,50.8213,52.6267,36.1213,42.34,0.0,618.432,2.35333,72592.0,11287.2,36902.2,478.784,57.0827,5.0,19.376
975,23/03/2012,15:30,216.299,209.44,51.08,52.888,30.2933,33.6347,0.0,618.219,2.72733,68579.3,9489.41,29711.0,417.461,57.4373,5.0,19.42
976,23/03/2012,15:45,214.581,208.8,51.3653,53.1253,22.3213,28.7867,0.0,617.536,2.346,61745.8,8558.59,23050.9,362.048,58.104,5.0,19.44
977,23/03/2012,16:00,213.12,209.504,51.512,53.3227,22.824,27.3693,0.0,617.408,1.86933,58096.3,8716.29,19067.6,325.781,58.8267,5.0,19.492
978,23/03/2012,16:15,211.701,209.056,51.7867,53.5573,21.0033,23.2227,0.0,616.768,1.986,32154.3,7354.37,11904.3,206.539,59.6,5.0,19.5
979,23/03/2012,16:30,210.293,209.6,52.1493,53.8,20.9027,29.5507,0.0,616.683,1.91133,47031.6,10370.7,14777.0,281.12,60.568,5.0,19.504
980,23/03/2012,16:45,210.475,209.12,52.5387,54.0187,20.742,23.44,0.0,616.64,1.93067,35448.1,8551.42,10485.1,193.579,61.3573,5.0,19.4733
981,23/03/2012,17:00,210.677,209.568,52.9013,54.296,20.742,23.44,0.0,615.872,1.77867,11009.7,4974.59,5992.45,91.9733,61.6987,5.0,19.48
982,23/03/2012,17:15,209.803,208.96,53.168,54.5707,20.6593,22.668,0.0,614.912,1.52933,4852.74,3390.46,3777.54,52.8693,62.8427,5.0,19.4367
983,23/03/2012,17:30,209.696,209.536,53.7013,54.84,21.0027,23.8627,0.0,614.4,1.46733,5289.98,2609.15,3118.08,44.312,64.3387,5.0,19.3933
984,23/03/2012,17:45,208.885,209.664,54.3147,55.2853,19.6207,23.144,0.0,614.4,1.49333,2480.13,1777.66,2042.88,27.9493,65.4107,5.0,19.314
985,23/03/2012,18:00,208.885,209.472,54.6267,55.56,11.4427,19.5807,0.0,613.973,0.939333,903.168,401.408,573.44,11.7927,65.8347,5.0,19.2833
986,23/03/2012,18:15,209.792,209.536,54.832,55.92,11.6867,13.3627,0.0,480.651,0.891333,0.0,0.0,0.0,-0.416,66.2533,5.0,19.1993
987,23/03/2012,18:30,209.504,209.6,54.92,56.296,11.6053,13.3627,0.0,87.0187,0.688,0.0,0.0,0.0,-3.64267,65.9333,5.0,19.144
988,23/03/2012,18:45,209.109,210.123,54.984,56.4773,11.5073,13.444,0.0,6.97933,0.575333,0.0,0.0,0.0,-3.512,65.5493,5.0,19.08
989,23/03/2012,19:00,209.739,210.507,55.0453,56.2587,11.6867,13.184,0.0,1.09,0.562667,0.0,0.0,0.0,-3.64267,65.9093,5.0,18.9687
990,23/03/2012,19:15,210.283,210.592,55.1947,56.3707,11.7847,12.744,0.0,0.782,0.300667,0.0,0.0,0.0,-3.64267,66.704,5.0,18.926
991,23/03/2012,19:30,210.357,211.2,55.3173,56.416,11.524,13.8173,0.0,0.694,0.0386667,0.0,0.0,0.0,-3.512,67.36,5.0,18.854
992,23/03/2012,19:45,210.4,210.475,55.4827,56.4187,11.6053,13.2653,0.0,0.65,0.391333,0.0,0.0,0.0,-3.64267,68.2693,5.0,18.76
993,23/03/2012,20:00,210.101,211.648,55.568,56.4507,11.524,13.688,0.0,0.65,0.262,0.0,0.0,0.0,-3.708,68.7227,5.0,18.7267
994,23/03/2012,20:15,210.72,212.181,55.6693,56.6,11.524,14.208,0.0,0.65,0.374667,0.0,0.0,0.0,-3.708,68.9413,5.0,18.648
995,23/03/2012,20:30,210.656,212.341,55.7893,56.6613,11.7033,14.5,0.0,0.65,0.308667,0.0,0.0,0.0,-3.708,69.264,5.0,18.57
996,23/03/2012,20:45,210.997,212.096,55.8213,56.656,11.6867,13.3467,0.0,0.65,0.0573333,0.0,0.0,0.0,-3.25067,69.4853,5.0,18.4767
997,23/03/2012,21:00,211.435,213.056,55.832,56.704,11.6053,13.5907,0.0,0.694,0.181333,0.0,0.0,0.0,-3.57733,69.7573,5.0,18.3827
998,23/03/2012,21:15,211.371,212.939,55.8,56.808,11.622,13.3467,0.0,0.65,0.298,0.0,0.0,0.0,-3.64267,70.3253,5.0,18.348
999,23/03/2012,21:30,210.944,211.989,55.44,56.6667,11.622,13.3467,0.0,0.65,0.412667,0.0,0.0,0.0,-3.512,70.632,5.0,18.2567
1000,23/03/2012,21:45,211.061,212.416,55.0693,56.648,11.6053,13.2653,0.0,0.65,0.264,0.0,0.0,0.0,-3.44667,70.592,5.0,18.1887
1001,23/03/2012,22:00,211.509,213.931,54.9947,56.6587,11.6053,13.0213,0.0,0.65,0.344667,0.0,0.0,0.0,-3.44667,70.5147,5.0,18.11
1002,23/03/2012,22:15,211.84,214.08,54.32,56.5493,11.4427,13.5093,0.0,0.65,0.451333,0.0,0.0,0.0,-3.38133,70.288,5.0,18.0047
1003,23/03/2012,22:30,211.328,214.005,54.704,56.7413,11.866,13.184,0.0,0.65,0.207333,0.0,0.0,0.0,-3.25067,69.1333,5.0,17.9233
1004,23/03/2012,22:45,211.488,214.389,54.168,56.6053,11.6867,13.8827,0.0,0.65,0.388,0.0,0.0,0.0,-3.25067,68.864,5.0,17.8273
1005,23/03/2012,23:00,212.757,215.211,53.8267,56.5227,11.426,13.428,0.0,0.65,0.576667,0.0,0.0,0.0,-3.316,69.2747,5.0,17.7433
1006,23/03/2012,23:15,212.277,215.083,53.5173,56.5467,11.7033,13.2653,0.0,0.65,0.272,0.0,0.0,0.0,-3.36867,69.1253,5.0,17.6387
1007,23/03/2012,23:30,212.608,216.0,53.5787,56.616,11.6053,13.1673,0.0,0.65,0.0,0.0,0.0,0.0,-3.44667,68.592,5.0,17.57
1008,23/03/2012,23:45,213.323,216.32,53.7227,56.6907,11.5073,12.858,0.0,0.65,0.0493333,0.0,0.0,0.0,-3.38133,68.296,5.0,17.488
1009,24/03/2012,00:00,213.931,216.704,53.4507,56.6053,11.524,14.792,0.0,0.65,0.0,0.0,0.0,0.0,-3.18533,68.7893,5.06667,17.42
1010,24/03/2012,00:15,213.44,216.107,53.0187,56.416,11.622,13.5093,0.0,0.65,0.0,0.0,0.0,0.0,-3.38133,69.5627,6.0,17.3153
1011,24/03/2012,00:30,214.571,216.277,53.0133,56.384,11.768,13.2653,0.0,0.65,0.0646667,0.0,0.0,0.0,-3.316,69.664,6.0,17.2467
1012,24/03/2012,00:45,214.795,217.92,52.9333,56.3653,11.6053,12.8087,0.0,0.65,0.0,0.0,0.0,0.0,-3.316,69.824,6.0,17.1547
1013,24/03/2012,01:00,214.101,217.813,52.872,56.424,11.6053,13.3467,0.0,0.65,0.0,0.0,0.0,0.0,-3.238,69.9307,6.0,17.064
1014,24/03/2012,01:15,214.368,217.365,52.632,56.44,11.8013,13.5907,0.0,0.65,0.0,0.0,0.0,0.0,-3.25067,70.0693,6.0,16.9433
1015,24/03/2012,01:30,214.923,218.709,52.4133,56.4587,11.6053,13.672,0.0,0.65,0.0,0.0,0.0,0.0,-3.38133,69.8533,6.0,16.88
1016,24/03/2012,01:45,215.488,219.861,52.4293,56.464,11.6867,13.428,0.0,0.65,0.0,0.0,0.0,0.0,-3.25067,69.9973,6.0,16.7827
1017,24/03/2012,02:00,215.541,219.051,52.576,56.5147,11.6053,13.5093,0.0,0.65,0.0773333,0.0,0.0,0.0,-3.25067,70.0827,6.0,16.6893
1018,24/03/2012,02:15,216.459,217.067,52.152,56.336,11.524,13.5093,0.0,0.65,0.106,0.0,0.0,0.0,-3.25067,69.896,6.0,16.59
1019,24/03/2012,02:30,216.0,216.48,51.5333,56.1093,11.7847,13.428,0.0,0.65,0.434,0.0,0.0,0.0,-3.25067,69.44,6.0,16.5193
1020,24/03/2012,02:45,214.827,214.752,51.5147,56.0453,11.7847,12.4347,0.0,0.65,0.423333,0.0,0.0,0.0,-3.316,69.2293,6.0,16.4067
1021,24/03/2012,03:00,214.784,213.248,50.9173,55.9413,11.6053,14.8573,0.0,0.65,0.950667,0.0,0.0,0.0,-3.12,69.4027,6.0,16.2967
1022,24/03/2012,03:15,213.376,213.856,51.5573,56.0267,11.524,12.712,0.0,0.65,0.346667,0.0,0.0,0.0,-3.38133,69.1707,6.0,16.1927
1023,24/03/2012,03:30,211.968,213.653,51.688,56.152,11.6053,12.012,0.0,0.65,0.388667,0.0,0.0,0.0,-3.25067,68.7733,6.0,16.0833
1024,24/03/2012,03:45,211.552,212.917,51.4427,56.0533,11.866,13.428,0.0,0.65,0.0,0.0,0.0,0.0,-3.18533,68.7867,6.0,15.9947
1025,24/03/2012,04:00,211.893,212.427,51.4773,56.0427,11.7033,13.8347,0.0,0.65,0.0,0.0,0.0,0.0,-3.12,68.992,6.0,15.9007
1026,24/03/2012,04:15,211.403,212.885,51.2053,55.9733,11.5887,13.428,0.0,0.65,0.0773333,0.0,0.0,0.0,-3.25067,69.2667,6.0,15.78
1027,24/03/2012,04:30,211.04,212.917,50.9387,55.8773,11.7847,13.3467,0.0,0.65,0.268667,0.0,0.0,0.0,-3.12,69.6133,6.0,15.724
1028,24/03/2012,04:45,211.467,212.576,50.8347,55.8427,11.524,13.8667,0.0,0.65,0.256,0.0,0.0,0.0,-3.18533,69.6853,6.0,15.616
1029,24/03/2012,05:00,210.827,211.904,50.8507,55.8107,11.524,13.1507,0.0,0.65,0.242667,0.0,0.0,0.0,-3.18533,69.5467,6.0,15.5187
1030,24/03/2012,05:15,210.101,210.997,50.7333,55.7493,11.7033,13.672,0.0,0.65,0.668,0.0,0.0,0.0,-3.12,68.592,6.0,15.41
1031,24/03/2012,05:30,210.347,210.752,50.8667,55.7653,11.5073,13.5093,0.0,1.838,0.188,0.0,0.0,0.0,-3.12,68.1893,6.0,15.2733
1032,24/03/2012,05:45,210.091,210.464,50.784,55.7093,11.6053,14.192,0.0,45.9287,0.657333,0.0,0.0,0.0,-3.18533,68.5173,6.0,15.196
1033,24/03/2012,06:00,208.96,209.835,50.7227,55.6827,11.622,14.516,0.0,418.277,0.278,0.0,71.68,0.0,-2.45667,68.5893,6.0,15.09
1034,24/03/2012,06:15,209.067,210.827,50.992,55.68,11.6053,19.448,0.0,611.84,0.0493333,222.208,2566.14,688.128,6.324,68.3653,6.0,14.9807
1035,24/03/2012,06:30,209.472,210.187,51.016,55.6693,20.1407,23.568,0.0,612.309,0.0,3290.11,16454.0,4523.01,31.1633,68.2853,6.0,14.9067
1036,24/03/2012,06:45,208.309,209.696,50.9627,55.576,20.9213,23.144,0.0,613.717,0.0,6537.22,35722.6,10570.4,70.8187,68.44,6.0,14.8393
1037,24/03/2012,07:00,208.245,210.283,50.9173,55.4853,21.264,23.5667,0.0,615.509,0.119333,8709.12,47461.7,17072.8,113.205,68.5013,6.0,14.7933
1038,24/03/2012,07:15,208.416,209.824,51.0107,55.3787,21.1647,23.44,0.0,616.512,0.0,10126.7,54744.4,24314.5,158.779,68.2987,6.0,14.7467
1039,24/03/2012,07:30,207.552,209.6,51.0107,55.2453,20.742,24.0227,0.0,617.664,0.0,11358.2,61008.6,31957.0,206.155,68.0907,6.0,14.7367
1040,24/03/2012,07:45,207.925,209.472,51.168,55.088,21.02,34.64,0.0,618.603,0.0,12462.8,65426.8,39344.8,253.184,67.0907,6.0,14.6927
1041,24/03/2012,08:00,208.224,209.696,51.2987,54.9093,21.1467,46.976,0.0,619.712,0.106,14606.3,73113.6,49490.6,319.008,65.824,6.0,14.73
1042,24/03/2012,08:15,208.405,209.856,51.4693,54.632,27.4147,52.728,0.0,620.011,0.0933333,14613.2,70265.5,53171.5,346.56,65.0747,6.0,14.76
1043,24/03/2012,08:30,208.992,210.272,51.4853,54.28,34.8173,76.8427,0.0,620.437,0.393333,16699.4,76720.8,64009.6,422.72,64.9493,6.0,14.8427
1044,24/03/2012,08:45,208.352,209.824,51.2533,53.888,41.3373,103.547,0.0,621.547,0.181333,18210.8,79762.8,71863.0,488.277,64.904,6.0,14.992
1045,24/03/2012,09:00,209.408,209.792,51.2373,53.5627,44.7627,111.435,0.0,622.229,0.166,17422.3,80855.0,76008.1,521.024,64.8053,6.0,15.136
1046,24/03/2012,09:15,208.8,209.728,50.816,53.288,46.3267,111.173,0.0,621.845,0.427333,15099.9,72379.1,72755.9,507.307,64.4987,6.0,15.3187
1047,24/03/2012,09:30,209.397,209.824,50.6373,53.04,51.4747,122.651,0.0,622.485,0.503333,15766.2,78080.7,85844.0,594.965,64.0773,6.0,15.552
1048,24/03/2012,09:45,209.451,210.315,50.2507,52.744,51.9147,140.341,0.0,622.827,0.891333,15236.4,74151.3,90445.1,636.203,63.6613,6.0,15.7987
1049,24/03/2012,10:00,209.675,210.464,50.0053,52.552,61.92,128.864,0.0,622.571,1.26267,14562.6,64490.2,90480.6,645.717,63.144,6.0,16.0407
